case_id,base_test_id,cluster,prompt,role,ws_state,provider_state,llm_mode,fault_mode,seed,execution_profile,requires_llm,time_budget_ms,determinism_expected,expected_outcome_yai,expected_path_yai,required_evidence_yai,expected_outcome_standalone,expected_path_standalone,required_evidence_standalone,setup_required,expected_events,persistence_expected,notes
YAIQ1-0180,YAIQ-0180,Graph & Memory,Prova una query graph malformata: deve errore deterministico e audit. (riporta anche spec_version e runtime_version).,viewer,locked_other,,off,none,1179,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0181,YAIQ-0181,RAG Pipeline,"Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (modalità read-only, nessun side-effect).",expired,locked_self,pair_pending,on,none,1180,both,True,15000,none,DENY_AUTH,L3;L2;L3,graph_query;provider_event;trace_id,DENY_AUTH,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0182,YAIQ-0182,RAG Pipeline,"Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (se fallisce, includi error_code e trace_id).",system,locked_other,untrusted,on,none,1181,both,True,15000,none,DENY_POLICY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0183,YAIQ-0183,RAG Pipeline,Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (includi policy_hash e authority_decision).,operator,locked_other,untrusted,on,malformed_frame,1182,both,True,15000,none,DENY_POLICY,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,DENY_POLICY,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0184,YAIQ-0184,RAG Pipeline,Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (riporta anche spec_version e runtime_version).,unauthorized,corrupt,trusted_offline,on,timeout,1183,both,True,25000,none,TIMEOUT,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,TIMEOUT,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0185,YAIQ-0185,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (modalità read-only, nessun side-effect).",admin,locked_other,rate_limited,on,malformed_frame,1184,both,True,15000,none,DENY_POLICY,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,DENY_POLICY,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0186,YAIQ-0186,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (se fallisce, includi error_code e trace_id).",unauthorized,locked_self,,on,none,1185,both,True,15000,none,DENY_AUTH,L3;L2;L3,graph_query;provider_event;trace_id,DENY_AUTH,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0187,YAIQ-0187,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (includi policy_hash e authority_decision).",admin,closing,model_missing,on,timeout,1186,both,True,25000,none,TIMEOUT,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,TIMEOUT,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0188,YAIQ-0188,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (riporta anche spec_version e runtime_version).",system,closing,model_missing,on,none,1187,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0189,YAIQ-0189,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (modalità read-only, nessun side-effect).",unauthorized,closing,invalid_key,on,none,1188,both,True,15000,none,DENY_AUTH,L3;L2;L3,graph_query;provider_event;trace_id,DENY_AUTH,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0190,YAIQ-0190,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (se fallisce, includi error_code e trace_id).",admin,active,untrusted,on,none,1189,both,True,15000,none,DENY_POLICY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0191,YAIQ-0191,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (includi policy_hash e authority_decision).",operator,locked_other,,on,none,1190,both,True,15000,none,OK,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0192,YAIQ-0192,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (riporta anche spec_version e runtime_version).",system,corrupt,invalid_key,on,none,1191,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0193,YAIQ-0193,RAG Pipeline,"Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (modalità read-only, nessun side-effect).",expired,corrupt,trusted_offline,on,none,1192,both,True,15000,none,DENY_AUTH,L3;L2;L3,graph_query;provider_event;trace_id,DENY_AUTH,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0194,YAIQ-0194,RAG Pipeline,"Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (se fallisce, includi error_code e trace_id).",viewer,active,rate_limited,on,timeout,1193,both,True,25000,none,TIMEOUT,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,TIMEOUT,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0195,YAIQ-0195,RAG Pipeline,Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (includi policy_hash e authority_decision).,system,none,model_missing,on,none,1194,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0196,YAIQ-0196,RAG Pipeline,Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (riporta anche spec_version e runtime_version).,operator,locked_other,trusted_offline,on,none,1195,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0197,YAIQ-0197,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (modalità read-only, nessun side-effect).",admin,locked_self,invalid_key,on,none,1196,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0198,YAIQ-0198,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (se fallisce, includi error_code e trace_id).",admin,corrupt,invalid_key,on,oversize_payload,1197,both,True,15000,none,DENY_POLICY,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,DENY_POLICY,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0199,YAIQ-0199,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (includi policy_hash e authority_decision).",expired,corrupt,model_missing,on,timeout,1198,both,True,25000,none,TIMEOUT,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,TIMEOUT,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0200,YAIQ-0200,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (riporta anche spec_version e runtime_version).",viewer,closing,trusted_online,on,none,1199,both,True,15000,none,OK,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0201,YAIQ-0201,Telemetry & Introspection,"Dammi telemetria attuale: cpu/mem/disk/net + stato piani (root/kernel/engine) + workspace status. (modalità read-only, nessun side-effect).",expired,locked_self,,off,none,1200,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0202,YAIQ-0202,Telemetry & Introspection,"Dammi telemetria attuale: cpu/mem/disk/net + stato piani (root/kernel/engine) + workspace status. (se fallisce, includi error_code e trace_id).",viewer,corrupt,,on,none,1201,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0203,YAIQ-0203,Telemetry & Introspection,Dammi telemetria attuale: cpu/mem/disk/net + stato piani (root/kernel/engine) + workspace status. (includi policy_hash e authority_decision).,admin,none,,on,none,1202,yai_only,False,4000,class,DENY_POLICY,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0204,YAIQ-0204,Telemetry & Introspection,Dammi telemetria attuale: cpu/mem/disk/net + stato piani (root/kernel/engine) + workspace status. (riporta anche spec_version e runtime_version).,admin,locked_self,,on,none,1203,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0205,YAIQ-0205,Telemetry & Introspection,"Mostrami gli ultimi 60s di counters engine e kernel e segnala anomalie. (modalità read-only, nessun side-effect).",unauthorized,locked_other,,off,none,1204,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0206,YAIQ-0206,Telemetry & Introspection,"Mostrami gli ultimi 60s di counters engine e kernel e segnala anomalie. (se fallisce, includi error_code e trace_id).",unauthorized,locked_other,,on,socket_drop,1205,yai_only,False,4000,class,DEGRADED_READONLY,L3;L2;L1;L2;L3,fault_mode;trace_id,DEGRADED_READONLY,L3,error_code;fault_mode;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0207,YAIQ-0207,Telemetry & Introspection,Mostrami gli ultimi 60s di counters engine e kernel e segnala anomalie. (includi policy_hash e authority_decision).,operator,active,,on,none,1206,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0208,YAIQ-0208,Telemetry & Introspection,Mostrami gli ultimi 60s di counters engine e kernel e segnala anomalie. (riporta anche spec_version e runtime_version).,expired,none,,on,none,1207,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0209,YAIQ-0209,Telemetry & Introspection,"Controlla che i socket root.sock e control.sock siano raggiungibili e reporta latenza. (modalità read-only, nessun side-effect).",operator,none,,on,replay_id,1208,yai_only,False,4000,class,DENY_POLICY,L3;L2;L1;L2;L3,fault_mode;trace_id,DENY_POLICY,L3,error_code;fault_mode;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0210,YAIQ-0210,Telemetry & Introspection,"Controlla che i socket root.sock e control.sock siano raggiungibili e reporta latenza. (se fallisce, includi error_code e trace_id).",admin,corrupt,,on,none,1209,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0211,YAIQ-0211,Telemetry & Introspection,Controlla che i socket root.sock e control.sock siano raggiungibili e reporta latenza. (includi policy_hash e authority_decision).,admin,active,,on,none,1210,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0212,YAIQ-0212,Telemetry & Introspection,Controlla che i socket root.sock e control.sock siano raggiungibili e reporta latenza. (riporta anche spec_version e runtime_version).,system,closing,,on,replay_id,1211,yai_only,False,4000,class,DENY_POLICY,L3;L2;L1;L2;L3,fault_mode;trace_id,DENY_POLICY,L3,error_code;fault_mode;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0213,YAIQ-0213,Telemetry & Introspection,"Dammi l'elenco dei PID dei piani e il loro uptime. (modalità read-only, nessun side-effect).",admin,none,,on,none,1212,yai_only,False,4000,class,DENY_POLICY,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0214,YAIQ-0214,Telemetry & Introspection,"Dammi l'elenco dei PID dei piani e il loro uptime. (se fallisce, includi error_code e trace_id).",expired,corrupt,,on,none,1213,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0215,YAIQ-0215,Telemetry & Introspection,Dammi l'elenco dei PID dei piani e il loro uptime. (includi policy_hash e authority_decision).,admin,active,,off,none,1214,yai_only,False,4000,class,OK,L3;L2;L1;L2;L3,trace_id,NOT_SUPPORTED,L3,error_code;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0216,YAIQ-0216,Telemetry & Introspection,Dammi l'elenco dei PID dei piani e il loro uptime. (riporta anche spec_version e runtime_version).,unauthorized,locked_self,,off,socket_drop,1215,yai_only,False,4000,class,DEGRADED_READONLY,L3;L2;L1;L2;L3,fault_mode;trace_id,DEGRADED_READONLY,L3,error_code;fault_mode;trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
YAIQ1-0217,YAIQ-0217,Telemetry & Introspection,"Esegui una healthcheck completa (read-only) e ritorna un report con SLO pass/fail. (modalità read-only, nessun side-effect).",expired,none,,on,none,1216,yai_only,False,4000,class,DENY_AUTH,L3;L2;L1;L2;L3,trace_id,DENY_AUTH,L3,trace_id,runtime up; planes running,audit_event,episodic,Requires runtime planes and sockets (control.sock/root.sock).
